timestamp,people,gaits,env,sound
1757679675.6026511,1,NO GAIT,day|haze,67
1757679675.7107742,1,NO GAIT,day|haze,47
1757679675.8337007,1,NO GAIT,day|haze,104
1757679675.9727628,1,NO GAIT,day|haze,50
1757679676.0872676,1,NO GAIT,day|haze,51
1757679676.197415,1,NO GAIT,day|haze,100
1757679676.3092644,1,NO GAIT,day|haze,102
1757679676.424798,1,NO GAIT,day|haze,68
1757679676.5437517,1,NO GAIT,day|haze,79
1757679676.6559236,1,NO GAIT,day|haze,53
1757679676.7665522,1,NO GAIT,day|haze,105
1757679676.8780487,1,NO GAIT,day|haze,98
1757679677.0005577,1,NO GAIT,day|haze,69
1757679677.1095722,1,NO GAIT,day|haze,52
1757679677.248181,1,NO GAIT,day|haze,104
1757679677.4115036,1,NO GAIT,day|haze,65
1757679677.613459,1,No Gait,day|haze,47
1757679677.7677996,1,FAST/RUN,day|haze,106
1757679677.9223518,1,FAST/RUN,day|haze,95
1757679678.045355,1,FAST/RUN,day|haze,79
1757679678.2492318,1,FAST/RUN,day|haze,63
1757679678.3773088,1,FAST/RUN,day|haze,98
1757679678.5224864,1,FAST/RUN,day|haze,102
1757679678.6376457,1,NORMAL,day|haze,50
1757679678.7549534,1,NORMAL,day|haze,44
1757679678.894044,1,NORMAL,day|haze,103
1757679679.0373056,1,NORMAL,day|haze,76
1757679679.1958325,1,NORMAL,day|haze,51
1757679679.3178642,1,NORMAL,day|haze,107
1757679679.4426682,1,NORMAL,day|haze,93
1757679679.6388996,1,NORMAL,day|haze,77
1757679679.767554,1,NORMAL,day|haze,103
1757679679.887581,1,NORMAL,day|haze,106
1757679680.0140631,1,NORMAL,day|haze,88
1757679680.1304896,1,NORMAL,day|haze,74
1757679680.26159,1,NORMAL,day|haze,41
1757679680.3891854,1,NORMAL,day|haze,54
1757679680.517934,1,NORMAL,day|haze,43
1757679680.6964452,1,NORMAL,day|haze,88
1757679680.8214245,1,NORMAL,day|haze,47
1757679680.9520726,1,NORMAL,day|haze,96
1757679681.1350255,1,NORMAL,day|haze,48
1757679681.2577965,1,NORMAL,day|haze,65
1757679681.4810016,1,NORMAL,day|haze,88
1757679681.5988948,1,NORMAL,day|haze,68
1757679681.706124,1,NORMAL,day|haze,54
1757679681.8293781,1,NORMAL,day|haze,88
1757679681.9757843,1,NORMAL,day|haze,86
1757679682.1018014,1,NORMAL,day|haze,74
1757679682.2079844,1,NORMAL,day|haze,57
1757679682.3530304,1,NORMAL,day|haze,92
1757679682.485485,1,NORMAL,day|haze,85
1757679682.6129131,1,NORMAL,day|haze,90
1757679682.7506142,1,NORMAL,day|haze,100
1757679682.9687324,1,NORMAL,day|haze,51
1757679683.1313171,1,NORMAL,day|haze,52
1757679683.2799182,1,NO GAIT,day|haze,110
1757679683.398565,1,NO GAIT,day|haze,88
1757679683.5581918,2,NO GAIT|NO GAIT,day|haze,58
1757679683.7044291,1,NO GAIT,day|haze,92
1757679683.839234,1,NO GAIT,day|haze,108
1757679684.0298076,1,NO GAIT,day|haze,64
1757679684.1578677,1,NO GAIT,day|haze,69
1757679684.3433604,1,NO GAIT,day|haze,110
1757679684.5167968,1,NO GAIT,day|haze,46
1757679684.6618764,1,NO GAIT,day|haze,106
1757679684.8026931,1,NO GAIT,day|haze,68
1757679684.9738894,1,NO GAIT,day|haze,104
1757679685.096014,1,NO GAIT,day|haze,98
1757679685.247138,1,NO GAIT,day|haze,61
1757679685.4398854,1,NO GAIT,day|haze,45
1757679685.6000855,1,NO GAIT,day|haze,93
1757679685.7256455,1,NO GAIT,day|haze,109
1757679685.9277406,1,NO GAIT,day|haze,44
1757679686.0835552,1,NO GAIT,day|haze,81
1757679686.2159672,1,NO GAIT,day|haze,48
1757679686.4244068,1,NO GAIT,day|haze,53
1757679686.5814497,1,NO GAIT,day|haze,50
1757679686.7540078,1,FAST/RUN,day|haze,60
1757679686.8769383,1,FAST/RUN,day|haze,66
1757679686.9921408,1,FAST/RUN,day|haze,41
1757679687.1068795,1,FAST/RUN,day|haze,58
1757679687.231038,1,FAST/RUN,day|haze,93
1757679687.3434997,1,FAST/RUN,day|haze,80
1757679687.4525468,1,FAST/RUN,day|haze,66
1757679687.5750115,1,FAST/RUN,day|haze,43
1757679687.6986337,1,FAST/RUN,day|haze,100
1757679687.803879,1,FAST/RUN,day|haze,84
1757679687.9254541,1,FAST/RUN,day|haze,86
1757679688.0477912,1,FAST/RUN,day|haze,62
1757679688.1826313,1,FAST/RUN,day|haze,49
1757679688.3074365,1,FAST/RUN,day|haze,45
1757679688.4796107,1,NORMAL,day|haze,53
1757679688.640135,1,NORMAL,day|haze,63
1757679688.7833498,1,NORMAL,day|haze,61
1757679688.9027398,1,NORMAL,day|haze,96
1757679689.0402584,1,NORMAL,day|haze,103
1757679689.1654463,1,NORMAL,day|haze,40
1757679689.2868748,1,NORMAL,day|haze,42
1757679689.4437854,1,NORMAL,day|haze,51
1757679689.5703495,1,NORMAL,day|haze,68
1757679689.8070881,1,NORMAL,day|haze,76
1757679689.95929,1,NORMAL,day|haze,104
1757679690.0846002,1,NORMAL,day|haze,109
1757679690.1973462,1,NORMAL,day|haze,101
1757679690.3109708,1,NORMAL,day|haze,47
1757679690.4456453,1,NORMAL,day|haze,56
1757679690.5608163,1,NORMAL,day|haze,48
1757679690.671571,1,NORMAL,day|haze,68
1757679690.7895548,1,NORMAL,day|haze,71
1757679690.9087353,1,NORMAL,day|haze,66
1757679691.040416,1,NORMAL,day|haze,65
1757679691.1431725,1,NORMAL,day|haze,63
1757679691.3363335,1,NORMAL,day|haze,94
1757679691.4527655,1,NORMAL,day|haze,77
1757679691.5732882,1,NORMAL,day|haze,87
1757679691.6914308,1,FAST/RUN,day|haze,46
1757679691.7973933,1,FAST/RUN,day|haze,45
1757679691.9186478,1,FAST/RUN,day|haze,95
1757679692.030298,1,FAST/RUN,day|haze,66
1757679692.1305418,1,NO GAIT,day|haze,49
1757679692.2477477,1,NO GAIT,day|haze,110
1757679692.374637,1,NO GAIT,day|haze,73
1757679692.511,1,NO GAIT,day|haze,51
1757679692.6307583,1,NO GAIT,day|haze,44
1757679692.7339833,1,NO GAIT,day|haze,52
1757679692.8692193,1,NO GAIT,day|haze,83
1757679692.9811127,1,NO GAIT,day|haze,64
1757679693.0926692,1,NO GAIT,day|haze,102
1757679693.226098,1,NO GAIT,day|haze,60
1757679693.3257644,1,NO GAIT,day|haze,78
1757679693.450817,1,NO GAIT,day|haze,93
1757679693.5733616,1,NO GAIT,day|haze,46
1757679693.7030091,2,NO GAIT|NO GAIT,day|haze,102
1757679693.8378963,1,NO GAIT,day|haze,72
1757679693.9562,1,NO GAIT,day|haze,41
1757679694.061994,1,NO GAIT,day|haze,100
1757679694.1651962,1,NO GAIT,day|haze,101
1757679694.277553,1,NO GAIT,day|haze,42
1757679694.3819919,1,NO GAIT,day|haze,77
1757679694.5107925,1,NO GAIT,day|haze,41
1757679694.6517298,1,NO GAIT,day|haze,103
1757679694.7546175,1,NO GAIT,day|haze,101
1757679694.8832502,1,NO GAIT,day|haze,45
1757679694.9866316,1,NO GAIT,day|haze,58
1757679695.1099935,1,NO GAIT,day|haze,87
1757679695.2151804,1,NO GAIT,day|haze,103
1757679695.325668,1,NO GAIT,day|haze,106
1757679695.4291925,1,NO GAIT,day|haze,53
1757679695.5328586,1,NO GAIT,day|haze,98
1757679695.6508598,1,NO GAIT,day|haze,61
1757679695.755929,1,NO GAIT,day|haze,82
1757679695.8619597,1,NO GAIT,day|haze,41
1757679695.987178,1,NO GAIT,day|haze,100
1757679696.1010156,1,NO GAIT,day|haze,74
1757679696.2073252,1,NO GAIT,day|haze,100
1757679696.30933,1,NO GAIT,day|haze,87
1757679696.4250162,1,NO GAIT,day|haze,72
1757679696.5314727,1,NO GAIT,day|haze,58
1757679696.6340783,1,NO GAIT,day|haze,87
1757679696.7487369,1,NO GAIT,day|haze,73
1757679696.8693383,1,FAST/RUN,day|haze,50
1757679696.9978428,1,FAST/RUN,day|haze,79
1757679697.1254132,1,FAST/RUN,day|haze,43
1757679697.2279947,1,FAST/RUN,day|haze,49
1757679697.356881,1,FAST/RUN,day|haze,91
1757679697.4635444,1,FAST/RUN,day|haze,77
1757679697.573166,1,FAST/RUN,day|haze,83
1757679697.685932,1,FAST/RUN,day|haze,102
1757679697.8171265,1,FAST/RUN,day|haze,84
1757679697.9257836,1,FAST/RUN,day|haze,93
1757679698.0376735,1,NORMAL,day|haze,54
1757679698.1499891,1,NORMAL,day|haze,62
1757679698.2556882,1,NORMAL,day|haze,54
1757679698.421672,1,NORMAL,day|haze,104
1757679698.5822206,1,NORMAL,day|haze,90
1757679698.7227874,1,NORMAL,day|haze,81
1757679698.8458862,1,NORMAL,day|haze,91
1757679698.9568248,1,NORMAL,day|haze,84
1757679699.062527,1,NORMAL,day|haze,40
1757679699.1986315,1,NORMAL,day|haze,94
1757679699.3001175,1,NORMAL,day|haze,68
1757679699.4223642,1,NORMAL,day|haze,47
1757679699.5526166,1,NORMAL,day|haze,79
1757679699.6704957,1,NORMAL,day|haze,82
1757679699.7819247,1,NORMAL,day|haze,77
1757679699.91694,1,NORMAL,day|haze,78
1757679700.053528,1,NORMAL,day|haze,58
1757679700.17264,1,NORMAL,day|haze,103
1757679700.2746005,1,NORMAL,day|haze,43
1757679700.3737557,1,NORMAL,day|haze,70
1757679700.4949515,1,NORMAL,day|haze,106
1757679700.6459053,1,NORMAL,day|haze,50
1757679700.7583547,1,NORMAL,day|haze,50
1757679700.867154,1,NORMAL,day|haze,69
1757679700.9940603,1,NORMAL,day|haze,67
1757679701.0961869,1,NORMAL,day|haze,89
1757679701.2681344,1,NORMAL,day|haze,61
1757679701.3747532,1,NORMAL,day|haze,80
1757679701.4945078,1,NORMAL,day|haze,98
1757679701.6080577,1,NORMAL,day|haze,79
1757679701.7170641,1,NORMAL,day|haze,42
1757679701.8344169,1,NORMAL,day|haze,74
1757679701.9342604,1,NORMAL,day|haze,93
1757679702.0701907,1,NORMAL,day|haze,92
1757679702.1877797,1,NORMAL,day|haze,67
1757679702.2872002,1,NORMAL,day|haze,102
1757679702.3972392,1,NO GAIT,day|haze,68
1757679702.532768,1,NO GAIT,day|haze,53
1757679702.645591,1,NO GAIT,day|haze,102
1757679702.8063142,1,NO GAIT,day|haze,67
1757679702.910188,1,NO GAIT,day|haze,62
1757679703.0709143,1,NO GAIT,day|haze,93
1757679703.183129,1,NO GAIT,day|haze,92
1757679703.3045173,1,NO GAIT,day|haze,76
1757679703.4065082,1,NO GAIT,day|haze,43
1757679703.5418632,1,NO GAIT,day|haze,105
1757679703.655199,1,NO GAIT,day|haze,48
1757679703.756288,1,NO GAIT,day|haze,67
1757679703.8645422,1,NO GAIT,day|haze,47
1757679703.9816275,1,NO GAIT,day|haze,77
1757679704.0848196,1,NO GAIT,day|haze,81
1757679704.1838808,1,NO GAIT,day|haze,55
1757679704.308235,1,NO GAIT,day|haze,42
1757679704.4535959,1,NO GAIT,day|haze,88
1757679704.5590103,1,NO GAIT,day|haze,68
1757679704.6610708,1,NO GAIT,day|haze,59
1757679704.7659347,1,NORMAL,day|haze,49
1757679704.8951452,1,NORMAL,day|haze,67
1757679705.0057852,1,NORMAL,day|haze,51
1757679705.1412232,1,NORMAL,day|haze,64
1757679705.252462,1,NORMAL,day|haze,55
1757679705.3673584,1,NORMAL,day|haze,56
1757679705.4839697,1,NORMAL,day|haze,54
1757679705.5896442,1,NORMAL,day|haze,89
1757679705.69384,1,NORMAL,day|haze,97
1757679705.823307,1,NORMAL,day|haze,90
1757679705.939576,1,NORMAL,day|haze,45
1757679706.0954018,1,NORMAL,day|haze,71
1757679706.2105427,1,NORMAL,day|haze,65
1757679706.3147593,1,NORMAL,day|haze,93
1757679706.417436,1,NORMAL,day|haze,56
1757679706.511742,1,NORMAL,day|haze,52
1757679706.6222436,1,NORMAL,day|haze,67
1757679706.749999,1,NORMAL,day|haze,77
1757679706.8864832,1,NORMAL,day|haze,109
1757679706.9965122,1,NORMAL,day|haze,72
1757679707.1171458,1,NORMAL,day|haze,100
1757679707.2368286,1,NORMAL,day|haze,90
1757679707.3493617,1,NORMAL,day|haze,86
1757679707.5097435,1,NORMAL,day|haze,70
1757679707.6306489,1,NORMAL,day|haze,96
1757679707.7521741,1,NORMAL,day|haze,96
1757679707.861575,1,NORMAL,day|haze,100
1757679707.9748573,1,NORMAL,day|haze,58
1757679708.0870876,1,NORMAL,day|haze,64
1757679708.196228,1,NORMAL,day|haze,53
1757679708.2946627,1,NORMAL,day|haze,63
1757679708.4050117,1,NORMAL,day|haze,101
1757679708.5172324,1,NORMAL,day|haze,75
1757679708.6219218,1,NORMAL,day|haze,52
1757679708.792754,1,NORMAL,day|haze,77
1757679708.9011703,1,NORMAL,day|haze,81
1757679709.0053902,1,NORMAL,day|haze,79
1757679709.122224,1,NORMAL,day|haze,102
1757679709.2355316,1,NORMAL,day|haze,71
1757679709.3471508,1,NORMAL,day|haze,79
1757679709.4550126,1,NORMAL,day|haze,90
1757679709.563361,1,NORMAL,day|haze,77
1757679709.670413,1,NORMAL,day|haze,73
1757679709.7786808,1,NORMAL,day|haze,88
1757679709.885443,1,NORMAL,day|haze,56
1757679709.988218,1,NORMAL,day|haze,96
1757679710.1031609,1,NORMAL,day|haze,54
1757679710.1982768,1,NORMAL,day|haze,107
1757679710.3130774,1,NORMAL,day|haze,91
1757679710.4339623,1,NORMAL,day|haze,42
1757679710.5332067,1,NORMAL,day|haze,98
1757679710.6697288,1,NORMAL,day|haze,100
1757679710.7904239,1,NORMAL,day|haze,49
1757679710.9088995,1,NORMAL,day|haze,55
1757679711.0329514,1,NORMAL,day|haze,51
1757679711.161786,1,NORMAL,day|haze,107
1757679711.2615576,1,NORMAL,day|haze,94
1757679711.3861449,1,NORMAL,day|haze,43
1757679711.5027287,1,NORMAL,day|haze,70
1757679711.640034,1,NORMAL,day|haze,93
1757679711.7465816,1,NORMAL,day|haze,68
1757679711.8798175,1,NORMAL,day|haze,57
1757679711.9813137,1,NORMAL,day|haze,65
1757679712.0866604,1,NORMAL,day|haze,110
1757679712.1912534,1,NORMAL,day|haze,90
1757679712.296597,1,NORMAL,day|haze,99
1757679712.4270723,1,NORMAL,day|haze,102
1757679712.536549,1,NORMAL,day|haze,56
1757679712.6414793,1,NORMAL,day|haze,49
1757679712.7598288,1,NORMAL,day|haze,56
1757679712.8661277,1,NORMAL,day|haze,92
1757679712.9780483,1,NORMAL,day|haze,61
1757679713.0863984,1,NORMAL,day|haze,80
1757679713.2021704,1,NORMAL,day|haze,80
1757679713.3120317,1,NORMAL,day|haze,71
1757679713.4281151,1,NORMAL,day|haze,72
1757679713.525345,1,NORMAL,day|haze,48
1757679713.6459658,1,NORMAL,day|haze,105
1757679713.774917,1,NORMAL,day|haze,68
1757679713.8775687,1,NORMAL,day|haze,85
1757679713.9731426,1,NORMAL,day|haze,65
1757679714.0798197,1,NORMAL,day|haze,93
1757679714.189046,1,NORMAL,day|haze,110
1757679714.2911425,1,NORMAL,day|haze,51
1757679714.3972669,1,NORMAL,day|haze,48
1757679714.5324857,1,NORMAL,day|haze,66
1757679714.6534874,1,NORMAL,day|haze,52
1757679714.757291,1,NORMAL,day|haze,52
1757679714.871228,1,NORMAL,day|haze,69
1757679714.9895186,1,NORMAL,day|haze,85
1757679715.1011188,1,NORMAL,day|haze,68
1757679715.226888,1,FAST/RUN,day|haze,51
1757679715.3424807,1,FAST/RUN,day|haze,66
1757679715.4543457,1,FAST/RUN,day|haze,48
1757679715.5893478,1,FAST/RUN,day|haze,95
1757679715.711064,1,FAST/RUN,day|haze,60
1757679715.8136168,1,FAST/RUN,day|haze,81
1757679715.9466777,1,FAST/RUN,day|haze,87
1757679716.0613916,1,FAST/RUN,day|haze,51
1757679716.1829634,1,FAST/RUN,day|haze,77
1757679716.2851672,1,FAST/RUN,day|haze,66
1757679716.4130723,1,NO GAIT,day|haze,76
1757679716.5256772,1,FAST/RUN,day|haze,110
1757679716.6399667,1,FAST/RUN,day|haze,98
1757679716.744229,1,FAST/RUN,day|haze,87
1757679716.8783553,1,FAST/RUN,day|haze,55
1757679716.9889684,1,FAST/RUN,day|haze,65
1757679717.1208086,1,FAST/RUN,day|haze,61
1757679717.2237887,1,FAST/RUN,day|haze,55
1757679717.3406005,1,FAST/RUN,day|haze,95
1757679717.4467852,1,FAST/RUN,day|haze,96
1757679717.5724545,1,FAST/RUN,day|haze,47
1757679717.6948838,1,NORMAL,day|haze,68
1757679717.8057005,1,FAST/RUN,day|haze,83
1757679717.92513,1,NORMAL,day|haze,67
1757679718.0340307,1,NORMAL,day|haze,61
1757679718.1334515,1,NORMAL,day|haze,43
1757679718.2633905,1,NORMAL,day|haze,96
1757679718.3665135,1,NORMAL,day|haze,85
1757679718.4823337,1,NORMAL,day|haze,71
1757679718.6053433,1,NORMAL,day|haze,110
1757679718.7187064,1,NORMAL,day|haze,74
1757679718.8226109,1,NORMAL,day|haze,59
1757679718.938649,1,NORMAL,day|haze,105
1757679719.0456777,1,NORMAL,day|haze,81
1757679719.1597025,1,NORMAL,day|haze,66
1757679719.2618,1,NORMAL,day|haze,50
1757679719.3870096,1,NORMAL,day|haze,107
1757679719.49557,1,FAST/RUN,day|haze,58
1757679719.6144147,1,FAST/RUN,day|haze,58
1757679719.7398722,1,FAST/RUN,day|haze,85
1757679719.8700078,1,FAST/RUN,day|haze,103
1757679719.997802,1,FAST/RUN,day|haze,78
1757679720.1190882,1,NO GAIT,day|haze,104
1757679720.2506871,1,NO GAIT,day|haze,80
1757679720.3572428,1,NO GAIT,day|haze,50
1757679720.4997637,1,NO GAIT,day|haze,50
1757679720.6115165,1,NO GAIT,day|haze,71
1757679720.725454,1,NO GAIT,day|haze,58
1757679720.821287,1,NO GAIT,day|haze,63
1757679720.9433613,1,NO GAIT,day|haze,95
1757679721.0448465,1,NO GAIT,day|haze,73
1757679721.1608794,1,NO GAIT,day|haze,85
1757679721.2555757,1,NO GAIT,day|haze,48
1757679721.3736448,1,NO GAIT,day|haze,52
1757679721.493512,1,NO GAIT,day|haze,98
1757679721.6114185,1,NO GAIT,day|haze,57
1757679721.710036,1,NO GAIT,day|haze,109
1757679721.8459167,2,NO GAIT|NO GAIT,day|haze,63
1757679721.9583447,1,NO GAIT,day|haze,108
1757679722.074958,1,NO GAIT,day|haze,98
1757679722.1804357,1,NO GAIT,day|haze,62
1757679722.291256,1,NO GAIT,day|haze,82
1757679722.39028,1,NO GAIT,day|haze,51
1757679722.4965677,1,NO GAIT,day|haze,80
1757679722.596891,1,NO GAIT,day|haze,61
1757679722.698828,1,NO GAIT,day|haze,85
1757679722.8299844,1,NO GAIT,day|haze,47
1757679722.9539976,1,NO GAIT,day|haze,93
1757679723.0766966,1,NO GAIT,day|haze,42
1757679723.2180488,1,NO GAIT,day|haze,69
1757679723.3257437,1,NO GAIT,day|haze,63
1757679723.4349396,1,NO GAIT,day|haze,70
1757679723.5552957,1,NO GAIT,day|haze,51
1757679723.6731513,1,NO GAIT,day|haze,55
1757679723.7834203,1,NO GAIT,day|haze,98
1757679723.9325755,1,NO GAIT,day|haze,105
1757679724.044566,1,NO GAIT,day|haze,42
1757679724.1534917,1,NO GAIT,day|haze,83
1757679724.2703528,1,NO GAIT,day|haze,42
1757679724.4073236,1,NO GAIT,day|haze,89
1757679724.5345738,1,NO GAIT,day|haze,110
1757679724.6450448,1,NO GAIT,day|haze,91
1757679724.759236,1,NO GAIT,day|haze,82
1757679724.8692973,1,NO GAIT,day|haze,78
1757679724.9975524,1,NO GAIT,day|haze,84
1757679725.1100206,1,NO GAIT,day|haze,64
1757679725.207943,1,NO GAIT,day|haze,71
1757679725.3193822,1,NO GAIT,day|haze,73
1757679725.4367514,1,NO GAIT,day|haze,77
1757679725.5429373,1,NO GAIT,day|haze,102
1757679725.654204,1,NO GAIT,day|haze,83
1757679725.7731724,1,NO GAIT,day|haze,65
1757679725.877183,1,NO GAIT,day|haze,107
1757679726.0055187,1,NO GAIT,day|haze,49
1757679726.1404982,1,NO GAIT,day|haze,81
1757679726.2498765,1,NO GAIT,day|haze,74
1757679726.3525674,1,NO GAIT,day|haze,51
1757679726.453593,1,NO GAIT,day|haze,98
1757679726.5838718,1,NO GAIT,day|haze,59
1757679726.7024457,1,NO GAIT,day|haze,43
1757679726.854464,1,NO GAIT,day|haze,60
1757679726.9581897,1,NO GAIT,day|haze,88
1757679727.0849876,1,NO GAIT,day|haze,54
1757679727.1954193,1,NO GAIT,day|haze,104
1757679727.301301,1,NO GAIT,day|haze,107
1757679727.4287202,1,NO GAIT,day|haze,96
1757679727.5362666,1,NO GAIT,day|haze,98
1757679727.661809,1,NO GAIT,day|haze,110
1757679727.7841756,1,NO GAIT,day|haze,101
1757679727.8932824,1,NO GAIT,day|haze,75
1757679727.991317,1,NO GAIT,day|haze,75
1757679728.161242,1,NO GAIT,day|haze,56
1757679728.2681558,1,NO GAIT,day|haze,71
1757679728.3736207,1,NO GAIT,day|haze,106
1757679728.5088522,1,NO GAIT,day|haze,93
1757679728.744282,1,NO GAIT,day|haze,49
1757679728.8695836,1,NO GAIT,day|haze,96
1757679728.9815028,1,NO GAIT,day|haze,40
1757679729.1253343,1,NO GAIT,day|haze,83
1757679729.2377722,1,NO GAIT,day|haze,64
1757679729.3686728,1,NO GAIT,day|haze,92
1757679729.4773777,1,NO GAIT,day|haze,83
1757679729.6146126,1,FAST/RUN,day|haze,78
1757679729.7409616,1,FAST/RUN,day|haze,74
1757679729.8502793,1,FAST/RUN,day|haze,95
1757679729.9665248,1,FAST/RUN,day|haze,57
1757679730.0843172,1,FAST/RUN,day|haze,84
1757679730.2138035,1,FAST/RUN,day|haze,54
1757679730.327641,1,FAST/RUN,day|haze,93
1757679730.4376075,1,FAST/RUN,day|haze,59
1757679730.56494,1,FAST/RUN,day|haze,67
1757679730.6835532,1,FAST/RUN,day|haze,101
1757679730.8057861,1,FAST/RUN,day|haze,89
1757679730.9282575,1,FAST/RUN,day|haze,66
1757679731.0398161,1,FAST/RUN,day|haze,88
1757679731.191406,1,FAST/RUN,day|haze,75
1757679731.3193226,1,FAST/RUN,day|haze,66
1757679731.431272,1,FAST/RUN,day|haze,95
1757679731.5513504,1,NORMAL,day|haze,81
1757679731.661257,1,NORMAL,day|haze,41
1757679731.7721672,1,NORMAL,day|haze,56
1757679731.8983455,1,NORMAL,day|haze,87
1757679732.0051224,1,NORMAL,day|haze,55
1757679732.1173418,1,NORMAL,day|haze,45
1757679732.2274408,1,SLOW,day|haze,108
1757679732.334948,1,SLOW,day|haze,78
1757679732.4463716,1,SLOW,day|haze,102
1757679732.559054,1,SLOW,day|haze,55
1757679732.6695578,1,SLOW,day|haze,69
1757679732.789181,1,SLOW,day|haze,55
1757679732.9026349,1,SLOW,day|haze,106
1757679733.014816,1,SLOW,day|haze,88
1757679733.1393373,1,SLOW,day|haze,97
1757679733.2537365,1,SLOW,day|haze,96
1757679733.3584933,1,SLOW,day|haze,106
1757679733.4765272,1,SLOW,day|haze,73
1757679733.6151505,1,SLOW,day|haze,41
1757679733.7262146,1,SLOW,day|haze,103
1757679733.8363361,1,SLOW,day|haze,107
1757679733.9414568,1,SLOW,day|haze,82
1757679734.0511324,1,SLOW,day|haze,45
1757679734.1570683,1,SLOW,day|haze,87
1757679734.2951488,1,SLOW,day|haze,94
1757679734.3986938,1,SLOW,day|haze,45
1757679734.5102546,1,SLOW,day|haze,50
1757679734.623745,1,SLOW,day|haze,109
1757679734.7353315,1,SLOW,day|haze,67
1757679734.8308704,1,SLOW,day|haze,58
1757679734.9536302,1,SLOW,day|haze,80
1757679735.0617027,1,SLOW,day|haze,107
1757679735.1605232,1,SLOW,day|haze,65
1757679735.269638,1,SLOW,day|haze,41
1757679735.386099,1,SLOW,day|haze,68
1757679735.5074565,1,SLOW,day|haze,86
1757679735.612161,1,SLOW,day|haze,101
1757679735.7350433,1,SLOW,day|haze,79
1757679735.8394613,1,SLOW,day|haze,89
1757679735.9572952,1,SLOW,day|haze,71
1757679736.0701575,1,SLOW,day|haze,101
1757679736.1973376,1,SLOW,day|haze,73
1757679736.321059,1,SLOW,day|haze,40
1757679736.4378457,1,SLOW,day|haze,67
1757679736.5418,1,SLOW,day|haze,60
1757679736.659255,1,SLOW,day|haze,42
1757679736.7654285,1,SLOW,day|haze,48
1757679736.8693151,1,SLOW,day|haze,56
1757679736.9739127,1,SLOW,day|haze,49
1757679737.0865455,1,SLOW,day|haze,91
1757679737.1984787,1,SLOW,day|haze,45
1757679737.330645,1,SLOW,day|haze,57
1757679737.442875,1,SLOW,day|haze,94
1757679737.551495,1,SLOW,day|haze,46
1757679737.6715035,1,SLOW,day|haze,69
1757679737.7883837,1,SLOW,day|haze,81
1757679737.9111567,1,SLOW,day|haze,69
1757679738.0262542,1,SLOW,day|haze,99
1757679738.1423998,1,SLOW,day|haze,65
1757679738.2760687,1,SLOW,day|haze,101
1757679738.3894775,1,SLOW,day|haze,56
1757679738.5016813,1,SLOW,day|haze,104
1757679738.7092662,1,SLOW,day|haze,45
1757679738.8377678,1,NORMAL,day|haze,85
1757679738.9667919,1,NORMAL,day|haze,106
1757679739.1109624,1,NORMAL,day|haze,106
1757679739.2220309,1,NORMAL,day|haze,47
1757679739.3500938,1,NORMAL,day|haze,53
1757679739.4612775,1,NORMAL,day|haze,47
1757679739.5733106,1,NORMAL,day|haze,85
1757679739.6706758,1,NORMAL,day|haze,67
1757679739.7708397,1,NORMAL,day|haze,74
1757679739.8774672,1,NORMAL,day|haze,105
1757679739.9840958,1,NORMAL,day|haze,44
1757679740.086694,1,NORMAL,day|haze,55
