timestamp,people,gaits,env,sound
1757679166.1590717,1,No Gait,day|haze,104
1757679166.2542763,1,No Gait,day|haze,80
1757679166.3530145,1,No Gait,day|haze,85
1757679166.4621983,0,None,day|haze,103
1757679166.5819826,0,None,day|haze,75
1757679166.6850739,0,None,day|haze,93
1757679166.7673173,0,None,day|haze,40
1757679166.8542745,0,None,day|haze,74
1757679166.9438865,0,None,day|haze,65
1757679167.02261,0,None,day|haze,106
1757679167.118178,0,None,day|haze,77
1757679167.2145953,0,None,day|haze,58
1757679167.3099122,0,None,day|haze,40
1757679167.4246094,1,No Gait,day|haze,82
1757679167.517278,1,No Gait,day|haze,52
1757679167.6253228,1,No Gait,day|haze,76
1757679167.7296512,1,No Gait,day|haze,79
1757679167.8326485,1,No Gait,day|haze,61
1757679167.9339004,1,No Gait,day|haze,84
1757679168.0342932,1,No Gait,day|haze,41
1757679168.126328,1,No Gait,day|haze,77
1757679168.2202322,1,No Gait,day|haze,84
1757679168.3214326,1,No Gait,day|haze,88
1757679168.425233,1,No Gait,day|haze,51
1757679168.5248144,1,No Gait,day|haze,90
1757679168.6439438,1,No Gait,day|haze,82
1757679168.7341864,1,No Gait,day|haze,63
1757679168.8282857,1,No Gait,day|haze,41
1757679168.924777,1,No Gait,day|haze,83
1757679169.0522137,1,No Gait,day|haze,68
1757679169.1505332,1,No Gait,day|haze,106
1757679169.2861516,1,No Gait,day|haze,82
1757679169.3580124,0,None,day|haze,55
1757679169.4553983,1,No Gait,day|haze,98
1757679169.556245,0,None,day|haze,95
1757679169.6482778,0,None,day|haze,78
1757679169.7259994,0,None,day|haze,42
1757679169.809062,0,None,day|haze,84
1757679169.889296,0,None,day|haze,86
1757679169.9650898,0,None,day|haze,90
1757679170.0610135,0,None,day|haze,43
1757679170.144128,0,None,day|haze,40
1757679170.236751,0,None,day|haze,52
1757679170.3482695,0,None,day|haze,52
1757679170.47927,0,None,day|haze,71
1757679170.572349,0,None,day|haze,88
1757679170.6928377,1,No Gait,day|haze,46
1757679170.764453,0,None,day|haze,45
1757679170.8446367,0,None,day|haze,92
1757679170.9409354,1,No Gait,day|haze,77
1757679171.0402205,1,No Gait,day|haze,90
1757679171.156964,1,No Gait,day|haze,91
1757679171.2570515,1,No Gait,day|haze,47
1757679171.3606064,1,No Gait,day|haze,94
1757679171.45952,1,No Gait,day|haze,103
1757679171.557409,1,No Gait,day|haze,67
1757679171.6575396,1,No Gait,day|haze,49
1757679171.763106,1,No Gait,day|haze,62
1757679171.875079,1,No Gait,day|haze,41
1757679171.985318,1,No Gait,day|haze,72
1757679172.0928693,1,No Gait,day|haze,63
1757679172.1921403,1,No Gait,day|haze,99
1757679172.2884777,1,No Gait,day|haze,73
1757679172.4002619,1,No Gait,day|haze,48
1757679172.4950511,1,No Gait,day|haze,90
1757679172.588681,1,No Gait,day|haze,66
1757679172.7271347,1,No Gait,day|haze,101
1757679172.82975,1,No Gait,day|haze,85
1757679172.9351451,1,No Gait,day|haze,84
1757679173.0287423,0,None,day|haze,46
1757679173.1182408,0,None,day|haze,100
1757679173.2240942,0,None,day|haze,46
1757679173.3115711,0,None,day|haze,63
1757679173.4078727,0,None,day|haze,70
1757679173.5052183,0,None,day|haze,95
1757679173.5866358,0,None,day|haze,91
1757679173.686649,0,None,day|haze,89
1757679173.7920098,0,None,day|haze,76
1757679173.8858488,0,None,day|haze,60
1757679174.0016134,1,No Gait,day|haze,65
1757679174.1192243,1,No Gait,day|haze,62
1757679174.2238197,0,None,day|haze,87
1757679174.3508694,0,None,day|haze,101
1757679174.4420621,0,None,day|haze,91
1757679174.5269115,0,None,day|haze,53
1757679174.6200497,0,None,day|haze,57
1757679174.71965,0,None,day|haze,55
1757679174.8470702,0,None,day|haze,85
1757679174.9734395,1,No Gait,day|haze,110
1757679175.0738788,1,No Gait,day|haze,103
1757679175.1661935,1,No Gait,day|haze,83
1757679175.2945688,1,No Gait,day|haze,83
1757679175.398594,1,No Gait,day|haze,58
1757679175.4860468,1,No Gait,day|haze,51
1757679175.5874329,1,No Gait,day|haze,49
1757679175.7265298,2,No Gait|No Gait,day|haze,103
1757679175.8455453,1,No Gait,day|haze,53
1757679175.9397013,1,No Gait,day|haze,80
1757679176.0672452,0,None,day|haze,91
1757679176.1741703,0,None,day|haze,90
1757679176.2735753,0,None,day|haze,90
1757679176.3636553,0,None,day|haze,64
1757679176.4643037,0,None,day|haze,43
1757679176.564208,0,None,day|haze,67
1757679176.6582294,0,None,day|haze,69
1757679176.7503862,0,None,day|haze,57
1757679176.8624012,0,None,day|haze,80
1757679176.9525492,0,None,day|haze,102
1757679177.0426643,0,None,day|haze,89
1757679177.1322975,0,None,day|haze,49
1757679177.2470045,0,None,day|haze,106
1757679177.339005,0,None,day|haze,56
1757679177.4429076,0,None,day|haze,93
1757679177.5649693,1,No Gait,day|haze,90
1757679177.6599762,1,No Gait,day|haze,64
1757679177.7578754,1,No Gait,day|haze,51
1757679177.8631067,1,No Gait,day|haze,46
1757679177.9634037,1,No Gait,day|haze,52
1757679178.0443473,1,No Gait,day|haze,50
1757679178.163763,1,No Gait,day|haze,47
1757679178.2589564,1,No Gait,day|haze,71
1757679178.3628478,1,No Gait,day|haze,70
1757679178.465966,1,No Gait,day|haze,103
1757679178.5769043,1,No Gait,day|haze,97
1757679178.688491,1,No Gait,day|haze,70
1757679178.795924,1,No Gait,day|haze,108
1757679178.890877,1,No Gait,day|haze,47
1757679178.9743273,1,No Gait,day|haze,49
1757679179.0889554,1,No Gait,day|haze,82
1757679179.195306,1,No Gait,day|haze,51
1757679179.2920454,1,No Gait,day|haze,72
1757679179.4112236,1,No Gait,day|haze,66
1757679179.507062,1,No Gait,day|haze,97
1757679179.6059678,1,No Gait,day|haze,76
1757679179.6947482,1,No Gait,day|haze,70
1757679179.7944965,1,No Gait,day|haze,77
1757679179.8842967,1,No Gait,day|haze,70
1757679179.9979186,1,No Gait,day|haze,79
1757679180.0938864,1,No Gait,day|haze,103
1757679180.191589,0,None,day|haze,77
1757679180.288171,0,None,day|haze,105
1757679180.3803034,0,None,day|haze,78
1757679180.4895234,0,None,day|haze,97
1757679180.5809073,0,None,day|haze,45
1757679180.6807048,0,None,day|haze,93
1757679180.7662709,0,None,day|haze,60
1757679180.8659954,0,None,day|haze,106
1757679180.9602532,0,None,day|haze,40
1757679181.0568755,0,None,day|haze,79
1757679181.1508675,0,None,day|haze,89
1757679181.2343261,0,None,day|haze,93
1757679181.3286517,0,None,day|haze,75
1757679181.453202,1,No Gait,day|haze,73
1757679181.5559924,1,No Gait,day|haze,92
1757679181.644487,1,No Gait,day|haze,106
1757679181.7565122,1,No Gait,day|haze,108
1757679181.8524117,1,No Gait,day|haze,42
1757679181.9749599,1,No Gait,day|haze,88
1757679182.0681062,1,No Gait,day|haze,55
1757679182.1744554,1,No Gait,day|haze,83
1757679182.2729466,1,No Gait,day|haze,54
1757679182.3683157,1,No Gait,day|haze,47
1757679182.483556,1,No Gait,day|haze,97
1757679182.5738642,1,No Gait,day|haze,104
1757679182.6864352,1,No Gait,day|haze,87
1757679182.7798579,1,No Gait,day|haze,45
1757679182.879414,0,None,day|haze,43
1757679182.9896786,0,None,day|haze,81
1757679183.1072233,1,No Gait,day|haze,51
1757679183.1979172,1,No Gait,day|haze,104
1757679183.3078704,1,No Gait,day|haze,99
1757679183.4058797,1,No Gait,day|haze,99
1757679183.51689,1,No Gait,day|haze,50
1757679183.6140049,1,No Gait,day|haze,108
1757679183.7156434,1,No Gait,day|haze,73
1757679183.810698,1,No Gait,day|haze,43
1757679183.8999171,1,No Gait,day|haze,54
1757679184.0260632,1,No Gait,day|haze,47
1757679184.1108818,0,None,day|haze,94
1757679184.223619,0,None,day|haze,41
1757679184.3190973,0,None,day|haze,94
1757679184.4178364,1,No Gait,day|haze,53
1757679184.5274158,1,No Gait,day|haze,49
1757679184.6208832,1,No Gait,day|haze,79
1757679184.716134,1,No Gait,day|haze,58
1757679184.811768,1,No Gait,day|haze,63
1757679184.9131622,1,No Gait,day|haze,76
1757679185.008416,0,None,day|haze,87
1757679185.1347044,0,None,day|haze,64
1757679185.2683501,1,No Gait,day|haze,90
1757679185.3634472,1,No Gait,day|haze,79
1757679185.4689584,1,No Gait,day|haze,102
1757679185.580726,1,No Gait,day|haze,91
1757679185.692641,1,No Gait,day|haze,85
1757679185.7908335,1,No Gait,day|haze,60
1757679185.8851295,0,None,day|haze,106
1757679185.99885,0,None,day|haze,88
1757679186.098708,0,None,day|haze,109
1757679186.2101154,0,None,day|haze,51
1757679186.3163414,1,No Gait,day|haze,59
1757679186.4145072,1,No Gait,day|haze,46
1757679186.5165567,1,No Gait,day|haze,66
1757679186.6205535,1,No Gait,day|haze,94
1757679186.7213392,1,No Gait,day|haze,72
1757679186.8319561,0,None,day|haze,86
1757679186.940144,0,None,day|haze,58
1757679187.03833,0,None,day|haze,83
1757679187.1510472,0,None,day|haze,96
1757679187.2463474,0,None,day|haze,89
1757679187.4016073,1,No Gait,day|haze,78
1757679187.5020423,1,No Gait,day|haze,56
1757679187.637217,1,No Gait,day|haze,83
1757679187.7422054,1,No Gait,day|haze,62
1757679187.8468945,1,No Gait,day|haze,74
1757679187.9500105,0,None,day|haze,68
1757679188.0435896,0,None,day|haze,43
1757679188.13392,0,None,day|haze,56
1757679188.222845,0,None,day|haze,77
1757679188.336695,1,No Gait,day|haze,107
1757679188.429278,1,No Gait,day|haze,65
1757679188.5335028,1,No Gait,day|haze,60
1757679188.6297288,1,No Gait,day|haze,51
1757679188.7271707,1,No Gait,day|haze,50
1757679188.8319683,1,No Gait,day|haze,73
1757679188.9348118,1,No Gait,day|haze,110
1757679189.0263193,1,No Gait,day|haze,106
1757679189.124886,1,No Gait,day|haze,89
1757679189.2497838,1,No Gait,day|haze,43
1757679189.356603,0,None,day|haze,47
1757679189.4425094,0,None,day|haze,77
1757679189.5659473,1,No Gait,day|haze,91
1757679189.6783082,1,No Gait,day|haze,105
1757679189.7715714,1,No Gait,day|haze,101
1757679189.8728557,1,No Gait,day|haze,89
1757679189.9810529,1,No Gait,day|haze,64
1757679190.0722039,1,No Gait,day|haze,54
1757679190.187892,1,No Gait,day|haze,58
1757679190.27898,1,No Gait,day|haze,80
1757679190.367408,1,No Gait,day|haze,48
1757679190.4900303,1,No Gait,day|haze,48
1757679190.5899374,1,No Gait,day|haze,99
1757679190.689469,1,No Gait,day|haze,55
1757679190.790698,1,No Gait,day|haze,86
1757679190.893984,1,No Gait,day|haze,72
1757679191.0077045,1,No Gait,day|haze,72
1757679191.1017938,1,No Gait,day|haze,74
1757679191.2113795,1,No Gait,day|haze,56
1757679191.3153963,1,No Gait,day|haze,88
1757679191.424672,1,No Gait,day|haze,56
1757679191.5196602,1,No Gait,day|haze,83
1757679191.6138942,1,No Gait,day|haze,84
1757679191.7149818,1,No Gait,day|haze,88
1757679191.8135102,1,No Gait,day|haze,88
1757679191.9182224,1,No Gait,day|haze,54
1757679192.022721,1,No Gait,day|haze,92
1757679192.1136765,1,No Gait,day|haze,40
1757679192.2069407,1,No Gait,day|haze,99
1757679192.3039384,1,No Gait,day|haze,64
1757679192.4141686,1,No Gait,day|haze,108
1757679192.5250025,1,No Gait,day|haze,57
1757679192.6263008,0,None,day|haze,74
1757679192.731775,0,None,day|haze,42
1757679192.8139524,0,None,day|haze,46
1757679192.9118788,0,None,day|haze,75
1757679193.0261278,0,None,day|haze,59
1757679193.1253486,0,None,day|haze,92
1757679193.2127092,0,None,day|haze,81
1757679193.3100896,0,None,day|haze,67
1757679193.4060566,0,None,day|haze,81
1757679193.5195923,1,No Gait,day|haze,46
1757679193.6217062,1,No Gait,day|haze,80
1757679193.7354739,1,No Gait,day|haze,58
1757679193.8247979,1,No Gait,day|haze,50
1757679193.9368658,1,No Gait,day|haze,52
1757679194.0463314,1,No Gait,day|haze,79
1757679194.146418,1,No Gait,day|haze,60
1757679194.2425811,1,No Gait,day|haze,40
1757679194.349771,1,No Gait,day|haze,80
1757679194.4791353,1,No Gait,day|haze,106
1757679194.5720656,1,No Gait,day|haze,72
1757679194.6999357,1,No Gait,day|haze,51
1757679194.7962768,1,No Gait,day|haze,75
1757679194.9050398,1,No Gait,day|haze,78
1757679195.0069783,1,No Gait,day|haze,58
1757679195.1089873,1,No Gait,day|haze,76
1757679195.2139194,1,No Gait,day|haze,92
1757679195.3273335,1,No Gait,day|haze,87
1757679195.435876,1,No Gait,day|haze,80
1757679195.532021,1,No Gait,day|haze,77
1757679195.6312838,1,No Gait,day|haze,49
1757679195.7404556,1,No Gait,day|haze,61
1757679195.8387341,1,No Gait,day|haze,49
1757679195.9507394,1,No Gait,day|haze,49
1757679196.0463686,1,No Gait,day|haze,87
1757679196.1550756,1,No Gait,day|haze,46
1757679196.2538211,1,No Gait,day|haze,80
1757679196.3652184,1,No Gait,day|haze,107
1757679196.4668648,1,No Gait,day|haze,100
1757679196.5737262,1,No Gait,day|haze,78
1757679196.6691391,1,No Gait,day|haze,54
1757679196.7649448,1,No Gait,day|haze,45
1757679196.8441713,1,No Gait,day|haze,81
1757679196.988661,1,No Gait,day|haze,51
1757679197.0967004,1,No Gait,day|haze,95
1757679197.2306955,1,No Gait,day|haze,51
1757679197.338978,1,No Gait,day|haze,48
1757679197.4398708,1,No Gait,day|haze,106
1757679197.5386367,1,No Gait,day|haze,87
1757679197.6352978,1,No Gait,day|haze,57
1757679197.7440765,1,No Gait,day|haze,87
1757679197.8710709,1,No Gait,day|haze,45
1757679197.9837272,1,No Gait,day|haze,59
1757679198.087565,1,No Gait,day|haze,52
1757679198.1886022,1,No Gait,day|haze,102
1757679198.2958548,1,No Gait,day|haze,59
1757679198.4143403,1,No Gait,day|haze,50
1757679198.5242028,1,No Gait,day|haze,110
1757679198.6220453,1,No Gait,day|haze,64
1757679198.7372737,1,No Gait,day|haze,99
1757679198.8530478,1,No Gait,day|haze,91
1757679198.9571748,1,No Gait,day|haze,45
1757679199.0549078,1,No Gait,day|haze,54
1757679199.1544228,1,No Gait,day|haze,49
1757679199.245826,1,No Gait,day|haze,92
1757679199.345366,1,No Gait,day|haze,104
1757679199.4389718,1,No Gait,day|haze,109
1757679199.54745,1,No Gait,day|haze,87
1757679199.6457117,1,No Gait,day|haze,92
1757679199.742421,1,No Gait,day|haze,80
1757679199.8443196,1,No Gait,day|haze,58
1757679199.9471154,1,No Gait,day|haze,63
1757679200.0434775,1,No Gait,day|haze,46
1757679200.1402617,1,No Gait,day|haze,64
1757679200.2401967,1,No Gait,day|haze,45
1757679200.3326306,1,No Gait,day|haze,87
1757679200.4441931,1,No Gait,day|haze,80
1757679200.5265641,1,No Gait,day|haze,40
1757679200.6387515,1,No Gait,day|haze,107
1757679200.7446442,1,No Gait,day|haze,95
1757679200.8335268,1,No Gait,day|haze,101
1757679200.9257576,1,No Gait,day|haze,60
1757679201.0405,1,No Gait,day|haze,44
1757679201.1337154,1,No Gait,day|haze,53
1757679201.2483299,1,No Gait,day|haze,94
1757679201.342537,1,No Gait,day|haze,91
1757679201.4380722,1,No Gait,day|haze,100
1757679201.5326686,1,No Gait,day|haze,40
1757679201.6278024,1,No Gait,day|haze,73
1757679201.7209816,1,No Gait,day|haze,91
1757679201.8304067,1,No Gait,day|haze,66
1757679201.9307916,1,No Gait,day|haze,64
1757679202.0139503,1,No Gait,day|haze,62
1757679202.1282756,1,No Gait,day|haze,40
1757679202.2301047,1,No Gait,day|haze,97
1757679202.336834,1,No Gait,day|haze,109
1757679202.4384425,1,No Gait,day|haze,88
1757679202.532934,1,No Gait,day|haze,110
1757679202.6264045,1,No Gait,day|haze,40
1757679202.734506,1,No Gait,day|haze,83
1757679202.8314366,1,No Gait,day|haze,49
1757679202.929852,1,No Gait,day|haze,93
1757679203.0342615,1,No Gait,day|haze,42
1757679203.1341865,1,No Gait,day|haze,96
1757679203.2329192,1,No Gait,day|haze,102
1757679203.3277645,1,No Gait,day|haze,109
1757679203.4566221,1,No Gait,day|haze,57
1757679203.549411,1,No Gait,day|haze,66
1757679203.6601114,1,No Gait,day|haze,73
1757679203.7661107,1,No Gait,day|haze,70
1757679203.8645399,1,No Gait,day|haze,40
1757679203.9699938,1,No Gait,day|haze,106
1757679204.0617404,1,No Gait,day|haze,83
1757679204.1577482,1,No Gait,day|haze,76
1757679204.2699058,1,No Gait,day|haze,60
1757679204.371411,1,No Gait,day|haze,77
1757679204.623664,1,No Gait,day|haze,80
1757679204.7347987,1,No Gait,day|haze,59
1757679204.83531,1,No Gait,day|haze,109
1757679204.945245,1,No Gait,day|haze,89
1757679205.061349,1,No Gait,day|haze,47
1757679205.1514552,1,No Gait,day|haze,93
1757679205.2533033,1,No Gait,day|haze,86
1757679205.3594332,1,No Gait,day|haze,57
1757679205.4557068,1,No Gait,day|haze,73
1757679205.5526175,1,No Gait,day|haze,67
1757679205.660406,1,No Gait,day|haze,44
1757679205.7590206,1,No Gait,day|haze,103
1757679205.8538435,1,No Gait,day|haze,82
1757679205.95581,1,No Gait,day|haze,94
1757679206.0787067,1,No Gait,day|haze,71
1757679206.1737514,0,None,day|haze,89
1757679206.2541885,0,None,day|haze,101
1757679206.3487816,0,None,day|haze,86
1757679206.460475,0,None,day|haze,42
1757679206.5654273,0,None,day|haze,92
1757679206.6823387,0,None,day|haze,81
1757679206.7984328,0,None,day|haze,84
1757679206.9120998,0,None,day|haze,40
1757679207.0149763,0,None,day|haze,56
1757679207.117484,1,No Gait,day|haze,57
1757679207.229899,1,No Gait,day|haze,88
1757679207.3485205,1,No Gait,day|haze,93
1757679207.4457645,1,No Gait,day|haze,87
1757679207.5367424,1,No Gait,day|haze,60
1757679207.64857,1,No Gait,day|haze,51
1757679207.7483234,1,No Gait,day|haze,89
1757679207.842149,1,No Gait,day|haze,67
1757679207.9342234,1,No Gait,day|haze,95
1757679208.037209,1,No Gait,day|haze,53
1757679208.140063,1,No Gait,day|haze,47
1757679208.2550275,1,No Gait,day|haze,92
1757679208.360488,1,No Gait,day|haze,70
1757679208.4580233,1,No Gait,day|haze,89
1757679208.5534108,1,No Gait,day|haze,96
1757679208.6561267,1,No Gait,day|haze,50
1757679208.7541895,1,No Gait,day|haze,47
1757679208.8722985,1,No Gait,day|haze,88
1757679208.9686408,1,No Gait,day|haze,85
1757679209.0691638,1,No Gait,day|haze,100
1757679209.1678417,1,No Gait,day|haze,90
1757679209.2750928,1,No Gait,day|haze,44
1757679209.358738,1,No Gait,day|haze,95
1757679209.470873,1,No Gait,day|haze,95
1757679209.5587602,1,No Gait,day|haze,106
1757679209.6602573,1,No Gait,day|haze,69
1757679209.7663674,1,No Gait,day|haze,89
1757679209.8680365,1,No Gait,day|haze,43
1757679209.9712787,1,No Gait,day|haze,48
1757679210.0778286,1,No Gait,day|haze,88
1757679210.1740878,1,No Gait,day|haze,102
1757679210.2731874,1,No Gait,day|haze,52
1757679210.3877454,1,No Gait,day|haze,86
1757679210.476113,1,No Gait,day|haze,48
1757679210.5882783,1,No Gait,day|haze,54
1757679210.6846478,1,No Gait,day|haze,59
1757679210.7852402,1,No Gait,day|haze,102
1757679210.8977242,1,No Gait,day|haze,46
1757679211.008586,1,No Gait,day|haze,78
1757679211.1033804,1,No Gait,day|haze,57
1757679211.2158487,1,No Gait,day|haze,110
1757679211.323995,1,No Gait,day|haze,71
1757679211.4097466,1,No Gait,day|haze,95
1757679211.5192587,1,No Gait,day|haze,84
1757679211.6189253,1,No Gait,day|haze,71
1757679211.7203476,1,No Gait,day|haze,109
1757679211.8120737,1,No Gait,day|haze,53
