timestamp,people,gaits,env,sound
1756702678.3161945,0,None,day|clouds,46
1756702678.633655,0,None,day|clouds,89
1756702678.9906268,0,None,day|clouds,104
1756702679.244024,0,None,day|clouds,102
1756702679.601245,0,None,day|clouds,59
1756702679.960611,0,None,day|clouds,76
1756702680.2979863,0,None,day|clouds,93
1756702680.5992494,0,None,day|clouds,59
1756702680.83017,0,None,day|clouds,54
1756702681.123887,0,None,day|clouds,43
1756702681.3858435,0,None,day|clouds,103
1756702681.755584,0,None,day|clouds,65
1756702682.0191426,0,None,day|clouds,83
1756702682.3553548,0,None,day|clouds,50
1756702682.658103,0,None,day|clouds,80
1756702682.956441,0,None,day|clouds,68
1756702683.231669,0,None,day|clouds,86
1756702683.5093386,0,None,day|clouds,65
1756702683.8748791,0,None,day|clouds,80
1756702684.2995067,0,None,day|clouds,79
1756702684.66938,0,None,day|clouds,71
1756702685.0016928,0,None,day|clouds,58
1756702685.3723717,0,None,day|clouds,53
1756702685.6794944,0,None,day|clouds,93
1756702685.9537,0,None,day|clouds,57
1756702686.2578478,0,None,day|clouds,41
1756702686.5662003,0,None,day|clouds,52
1756702686.839154,0,None,day|clouds,63
1756702687.121375,0,None,day|clouds,104
1756702687.429041,0,None,day|clouds,52
1756702687.740291,0,None,day|clouds,95
1756702688.039145,0,None,day|clouds,43
1756702688.380588,0,None,day|clouds,91
1756702688.6630216,0,None,day|clouds,54
1756702688.887087,0,None,day|clouds,59
1756702689.136259,0,None,day|clouds,106
1756702689.4684224,0,None,day|clouds,76
1756702689.8323705,0,None,day|clouds,88
1756702690.2280626,0,None,day|clouds,74
1756702690.532618,0,None,day|clouds,42
1756702690.8571646,0,None,day|clouds,105
1756702691.185348,0,None,day|clouds,44
1756702691.4602113,0,None,day|clouds,44
1756702691.7443995,0,None,day|clouds,56
1756702691.998388,0,None,day|clouds,57
1756702692.2317371,0,None,day|clouds,40
1756702692.5148065,0,None,day|clouds,40
1756702692.6954722,0,None,day|clouds,101
1756702692.9910016,0,None,day|clouds,57
1756702693.2554405,0,None,day|clouds,48
1756702693.5072298,0,None,day|clouds,75
1756702693.743127,0,None,day|clouds,64
1756702693.962236,0,None,day|clouds,84
1756702694.1874552,0,None,day|clouds,59
1756702694.4238646,0,None,day|clouds,108
1756702694.7152085,0,None,day|clouds,54
1756702694.9361835,0,None,day|clouds,102
1756702695.1675565,0,None,day|clouds,60
1756702695.5083172,0,None,day|clouds,59
1756702695.7545135,0,None,day|clouds,76
1756702696.036066,0,None,day|clouds,88
1756702696.3435018,0,None,day|clouds,42
1756702696.609214,0,None,day|clouds,91
1756702696.917394,0,None,day|clouds,81
1756702697.1632795,0,None,day|clouds,99
1756702697.4028513,0,None,day|clouds,96
1756702697.6699746,0,None,day|clouds,101
1756702697.9145973,0,None,day|clouds,56
1756702698.1868804,0,None,day|clouds,71
1756702698.465711,0,None,day|clouds,51
1756702698.7072027,0,None,day|clouds,80
1756702699.0155652,0,None,day|clouds,108
1756702699.268041,0,None,day|clouds,45
1756702699.5124934,0,None,day|clouds,76
1756702699.7277138,0,None,day|clouds,104
1756702699.9812255,0,None,day|clouds,50
1756702700.2341578,0,None,day|clouds,91
1756702700.480216,0,None,day|clouds,99
1756702700.726232,0,None,day|clouds,50
1756702700.9761856,0,None,day|clouds,89
1756702701.2604482,0,None,day|clouds,62
1756702701.5939264,0,None,day|clouds,72
1756702701.8778746,0,None,day|clouds,108
1756702702.1707437,0,None,day|clouds,98
1756702702.4726174,0,None,day|clouds,55
1756702702.7929852,0,None,day|clouds,97
1756702703.062071,0,None,day|clouds,67
1756702703.3532665,0,None,day|clouds,73
1756702703.5437584,0,None,day|clouds,70
1756702703.7686942,0,None,day|clouds,78
1756702704.0434752,0,None,day|clouds,71
1756702704.2866628,0,None,day|clouds,104
1756702704.5797331,0,None,day|clouds,78
1756702704.8560388,0,None,day|clouds,72
1756702705.1092403,0,None,day|clouds,78
1756702705.3776221,0,None,day|clouds,102
1756702705.6317244,0,None,day|clouds,92
1756702705.8714917,0,None,day|clouds,49
1756702706.1413984,0,None,day|clouds,64
1756702706.3858306,0,None,day|clouds,84
1756702706.6029222,0,None,day|clouds,78
1756702706.872767,0,None,day|clouds,105
1756702707.098982,0,None,day|clouds,48
1756702707.3213515,0,None,day|clouds,80
1756702707.5291092,0,None,day|clouds,93
1756702707.7272818,0,None,day|clouds,107
1756702707.9364007,0,None,day|clouds,63
1756702708.185061,0,None,day|clouds,100
1756702708.4217613,0,None,day|clouds,56
1756702708.675651,0,None,day|clouds,59
1756702708.8912177,0,None,day|clouds,107
1756702709.1344616,0,None,day|clouds,49
1756702709.3973076,0,None,day|clouds,62
1756702709.617757,0,None,day|clouds,65
1756702709.8566773,0,None,day|clouds,78
1756702710.1442876,0,None,day|clouds,68
1756702710.4130383,0,None,day|clouds,105
1756702710.6671572,0,None,day|clouds,70
1756702710.921384,0,None,day|clouds,69
1756702711.1671793,0,None,day|clouds,55
1756702711.400443,0,None,day|clouds,47
1756702711.6882699,0,None,day|clouds,73
1756702711.9887416,0,None,day|clouds,70
1756702712.259339,0,None,day|clouds,49
1756702712.5445507,0,None,day|clouds,84
1756702712.8468306,0,None,day|clouds,50
1756702713.0925927,0,None,day|clouds,89
1756702713.376159,0,None,day|clouds,50
1756702713.6994967,0,None,day|clouds,73
1756702713.9909286,0,None,day|clouds,87
1756702714.2928128,0,None,day|clouds,97
1756702714.6339746,0,None,day|clouds,105
1756702714.9188542,0,None,day|clouds,76
1756702715.2028854,0,None,day|clouds,83
1756702715.473264,0,None,day|clouds,54
1756702715.7358232,0,None,day|clouds,73
1756702716.0148118,0,None,day|clouds,68
1756702716.2984922,0,None,day|clouds,64
1756702716.5704634,0,None,day|clouds,81
1756702716.8118048,0,None,day|clouds,66
1756702717.0629542,0,None,day|clouds,94
1756702717.3243694,0,None,day|clouds,109
1756702717.6226459,0,None,day|clouds,58
1756702717.8284106,0,None,day|clouds,79
1756702718.0492063,0,None,day|clouds,49
1756702718.3168378,0,None,day|clouds,73
1756702718.6905398,0,None,day|clouds,93
1756702718.9703803,0,None,day|clouds,76
1756702719.233582,0,None,day|clouds,49
1756702719.5046747,0,None,day|clouds,77
1756702719.8363595,0,None,day|clouds,91
1756702720.1339183,0,None,day|clouds,74
1756702720.4716375,0,None,day|clouds,90
1756702720.7962525,0,None,day|clouds,87
1756702721.0915275,0,None,day|clouds,78
1756702721.3556392,0,None,day|clouds,56
1756702721.6111062,0,None,day|clouds,43
1756702721.9011135,0,None,day|clouds,73
1756702722.19409,0,None,day|clouds,62
1756702722.4751267,0,None,day|clouds,73
1756702722.754368,0,None,day|clouds,57
1756702723.0281763,0,None,day|clouds,79
1756702723.2911623,0,None,day|clouds,97
1756702723.5221784,0,None,day|clouds,95
1756702723.7556155,0,None,day|clouds,53
1756702724.033517,0,None,day|clouds,91
1756702724.3227859,0,None,day|clouds,57
1756702724.5891235,0,None,day|clouds,109
1756702724.8679698,0,None,day|clouds,91
1756702725.1343415,0,None,day|clouds,43
1756702725.3724923,0,None,day|clouds,80
1756702725.6439223,0,None,day|clouds,68
1756702725.9417326,0,None,day|clouds,55
1756702726.2159927,0,None,day|clouds,48
1756702726.4926813,0,None,day|clouds,76
1756702726.7528055,0,None,day|clouds,78
1756702727.026883,0,None,day|clouds,80
1756702727.3590195,0,None,day|clouds,55
1756702727.6452312,0,None,day|clouds,100
1756702727.9764516,0,None,day|clouds,70
1756702728.301313,0,None,day|clouds,59
1756702728.6148727,0,None,day|clouds,69
1756702728.8882556,0,None,day|clouds,54
1756702729.192696,0,None,day|clouds,65
1756702729.489709,0,None,day|clouds,47
1756702729.870465,0,None,day|clouds,59
1756702730.1468375,0,None,day|clouds,86
1756702730.428172,0,None,day|clouds,59
1756702730.7392848,0,None,day|clouds,47
1756702731.1172743,0,None,day|clouds,106
1756702731.4656181,0,None,day|clouds,85
1756702731.8003967,0,None,day|clouds,60
1756702732.151725,0,None,day|clouds,97
1756702732.5019054,0,None,day|clouds,56
1756702732.8186455,0,None,day|clouds,105
1756702733.1110976,0,None,day|clouds,88
1756702733.4653368,0,None,day|clouds,67
1756702733.7515461,0,None,day|clouds,91
1756702734.1078603,0,None,day|clouds,93
1756702734.349477,0,None,day|clouds,49
1756702734.581847,0,None,day|clouds,102
1756702734.9177158,0,None,day|clouds,100
1756702735.2168944,0,None,day|clouds,85
1756702735.5655122,0,None,day|clouds,70
1756702735.7951634,0,None,day|clouds,79
1756702736.042853,0,None,day|clouds,61
1756702736.2863433,0,None,day|clouds,99
1756702736.5440958,0,None,day|clouds,56
1756702736.851604,0,None,day|clouds,74
1756702737.1098444,0,None,day|clouds,41
1756702737.3380935,0,None,day|clouds,45
1756702737.659321,0,None,day|clouds,73
1756702737.9954464,0,None,day|clouds,110
1756702738.3394372,0,None,day|clouds,103
1756702738.6239378,0,None,day|clouds,53
1756702738.935715,0,None,day|clouds,81
1756702739.2467093,0,None,day|clouds,101
1756702739.5796652,0,None,day|clouds,42
1756702739.8662174,0,None,day|clouds,103
1756702740.124956,0,None,day|clouds,107
1756702740.3228517,0,None,day|clouds,98
1756702740.618279,0,None,day|clouds,97
1756702740.924038,0,None,day|clouds,83
1756702741.2535892,0,None,day|clouds,54
1756702741.5212471,0,None,day|clouds,92
1756702741.801505,0,None,day|clouds,52
1756702742.0692537,0,None,day|clouds,107
1756702742.3646872,0,None,day|clouds,66
1756702742.6659796,0,None,day|clouds,59
1756702743.0023682,0,None,day|clouds,77
1756702743.2403927,0,None,day|clouds,80
1756702743.4569955,0,None,day|clouds,69
1756702743.658877,0,None,day|clouds,66
1756702743.8961804,0,None,day|clouds,79
1756702744.1294487,0,None,day|clouds,53
1756702744.3520374,0,None,day|clouds,53
1756702744.6224387,0,None,day|clouds,44
1756702744.8732243,0,None,day|clouds,93
1756702745.1278553,0,None,day|clouds,71
1756702745.3933825,0,None,day|clouds,61
1756702745.716029,0,None,day|clouds,102
1756702745.9635324,0,None,day|clouds,108
1756702746.2513032,0,None,day|clouds,110
1756702746.5440788,0,None,day|clouds,94
1756702746.8686163,0,None,day|clouds,108
1756702747.140122,0,None,day|clouds,107
1756702747.3858802,0,None,day|clouds,63
1756702747.7131717,0,None,day|clouds,58
1756702747.999559,0,None,day|clouds,79
1756702748.2727313,0,None,day|clouds,81
1756702748.6063583,0,None,day|clouds,73
1756702748.8524628,0,None,day|clouds,110
1756702749.1105578,0,None,day|clouds,109
1756702749.4170032,0,None,day|clouds,62
1756702749.6972194,0,None,day|clouds,51
1756702749.963854,0,None,day|clouds,44
1756702750.2404425,0,None,day|clouds,103
1756702750.527503,0,None,day|clouds,96
1756702750.7794507,0,None,day|clouds,61
1756702751.0462413,0,None,day|clouds,104
1756702751.3342223,0,None,day|clouds,66
1756702751.6608825,0,None,day|clouds,104
1756702751.9445705,0,None,day|clouds,47
1756702752.2115498,0,None,day|clouds,68
1756702752.503173,0,None,day|clouds,96
1756702752.8145142,0,None,day|clouds,43
1756702753.1677642,0,None,day|clouds,101
1756702753.4870343,0,None,day|clouds,82
1756702753.8256786,0,None,day|clouds,104
1756702754.1422768,0,None,day|clouds,49
1756702754.3852782,0,None,day|clouds,79
1756702754.594125,0,None,day|clouds,78
1756702754.848116,0,None,day|clouds,89
1756702755.1160893,0,None,day|clouds,62
1756702755.3966074,0,None,day|clouds,102
1756702755.656082,0,None,day|clouds,46
1756702755.9705763,0,None,day|clouds,61
1756702756.2093246,0,None,day|clouds,59
1756702756.4293358,0,None,day|clouds,70
1756702756.6431434,0,None,day|clouds,54
1756702756.8899477,0,None,day|clouds,52
1756702757.0953798,0,None,day|clouds,96
1756702757.3732467,0,None,day|clouds,67
1756702757.5755935,0,None,day|clouds,50
1756702757.844463,0,None,day|clouds,64
1756702758.078242,0,None,day|clouds,54
1756702758.314704,0,None,day|clouds,72
1756702758.5159428,0,None,day|clouds,81
1756702758.7236915,0,None,day|clouds,68
1756702758.9637792,0,None,day|clouds,90
1756702759.2622833,0,None,day|clouds,59
1756702759.5380998,0,None,day|clouds,109
1756702759.7510157,0,None,day|clouds,66
1756702759.9861176,0,None,day|clouds,49
1756702760.2389796,0,None,day|clouds,62
1756702760.4532802,0,None,day|clouds,89
1756702760.6920586,0,None,day|clouds,102
1756702760.9153953,0,None,day|clouds,61
1756702761.153402,0,None,day|clouds,44
1756702761.4118905,0,None,day|clouds,77
1756702761.638845,0,None,day|clouds,67
1756702761.8208377,0,None,day|clouds,96
1756702762.060435,0,None,day|clouds,61
1756702762.3028398,0,None,day|clouds,43
1756702762.5223746,0,None,day|clouds,94
1756702762.7826676,0,None,day|clouds,78
1756702763.093113,0,None,day|clouds,50
1756702763.3451319,0,None,day|clouds,93
1756702763.5574489,0,None,day|clouds,108
1756702763.8428814,0,None,day|clouds,100
1756702764.0903034,0,None,day|clouds,59
1756702764.3423302,0,None,day|clouds,63
1756702764.5856843,0,None,day|clouds,66
1756702764.8607984,0,None,day|clouds,62
1756702765.153805,0,None,day|clouds,63
1756702765.4094658,0,None,day|clouds,110
1756702765.7060752,0,None,day|clouds,54
1756702765.9897325,0,None,day|clouds,88
1756702766.2586293,0,None,day|clouds,69
1756702766.5381103,0,None,day|clouds,48
1756702766.821623,0,None,day|clouds,94
1756702767.0873249,0,None,day|clouds,100
1756702767.4097157,0,None,day|clouds,56
1756702767.6321697,0,None,day|clouds,78
1756702767.8831885,0,None,day|clouds,50
1756702768.1750197,0,None,day|clouds,87
1756702768.4945452,0,None,day|clouds,54
1756702768.8335328,0,None,day|clouds,106
1756702769.1977882,0,None,day|clouds,91
1756702769.5046458,0,None,day|clouds,82
1756702769.738569,0,None,day|clouds,84
1756702769.976843,0,None,day|clouds,53
1756702770.3061068,0,None,day|clouds,58
1756702770.6379936,0,None,day|clouds,54
1756702770.9238126,0,None,day|clouds,75
1756702771.1704104,0,None,day|clouds,102
1756702771.475612,0,None,day|clouds,70
1756702771.7571638,0,None,day|clouds,64
1756702771.972204,0,None,day|clouds,75
1756702772.245902,0,None,day|clouds,43
1756702772.534699,0,None,day|clouds,52
1756702772.8950863,0,None,day|clouds,67
1756702773.2771263,0,None,day|clouds,97
1756702773.5588315,0,None,day|clouds,83
1756702773.9718573,0,None,day|clouds,46
1756702774.3524475,0,None,day|clouds,106
1756702774.6656468,0,None,day|clouds,40
1756702775.0083382,0,None,day|clouds,84
1756702775.31958,0,None,day|clouds,104
1756702775.6244051,0,None,day|clouds,45
1756702775.94288,0,None,day|clouds,110
1756702776.2684696,0,None,day|clouds,92
1756702776.644778,0,None,day|clouds,61
1756702776.9626656,0,None,day|clouds,46
1756702777.310858,0,None,day|clouds,107
1756702777.6363635,0,None,day|clouds,81
1756702777.8716307,0,None,day|clouds,50
1756702778.181557,0,None,day|clouds,59
1756702778.4571223,0,None,day|clouds,95
1756702778.9727821,0,None,day|clouds,85
1756702779.2901945,0,None,day|clouds,51
1756702779.5601263,0,None,day|clouds,81
1756702779.9093544,0,None,day|clouds,61
1756702780.2354226,0,None,day|clouds,57
1756702780.5936923,0,None,day|clouds,42
1756702780.917033,0,None,day|clouds,94
1756702781.160597,0,None,day|clouds,69
1756702781.7938697,0,None,day|clouds,90
1756702782.0759208,0,None,day|clouds,44
1756702782.3753695,0,None,day|clouds,55
1756702782.7238545,0,None,day|clouds,87
1756702783.0619578,0,None,day|clouds,60
1756702783.6142237,0,None,day|clouds,72
1756702783.8995087,0,None,day|clouds,99
1756702784.1983595,0,None,day|clouds,97
1756702784.7178702,0,None,day|clouds,99
1756702785.0109806,0,None,day|clouds,77
1756702785.2547235,0,None,day|clouds,55
1756702785.5672884,0,None,day|clouds,66
1756702785.8015275,0,None,day|clouds,73
1756702786.0942771,0,None,day|clouds,75
1756702786.352241,0,None,day|clouds,87
1756702786.5992544,0,None,day|clouds,104
1756702786.9458067,0,None,day|clouds,59
1756702787.1406345,0,None,day|clouds,74
1756702787.3434598,0,None,day|clouds,83
1756702787.5355675,0,None,day|clouds,56
1756702787.794652,0,None,day|clouds,46
1756702788.0507722,0,None,day|clouds,71
1756702788.3516247,0,None,day|clouds,40
1756702788.6354804,0,None,day|clouds,60
1756702788.8937883,0,None,day|clouds,67
1756702789.212875,0,None,day|clouds,89
1756702789.454455,0,None,day|clouds,107
1756702789.7834823,0,None,day|clouds,105
1756702790.114463,0,None,day|clouds,69
1756702790.379167,0,None,day|clouds,60
1756702790.6308773,0,None,day|clouds,93
1756702790.8940995,0,None,day|clouds,48
1756702791.173838,0,None,day|clouds,51
1756702791.414079,0,None,day|clouds,63
1756702791.6219318,0,None,day|clouds,73
1756702791.8245869,0,None,day|clouds,109
1756702792.097023,0,None,day|clouds,68
1756702792.3423429,0,None,day|clouds,104
1756702792.5545094,0,None,day|clouds,77
1756702792.7897873,0,None,day|clouds,67
1756702793.0009873,0,None,day|clouds,70
1756702793.1984792,0,None,day|clouds,105
1756702793.4018724,0,None,day|clouds,44
1756702793.6256666,0,None,day|clouds,64
1756702793.834407,0,None,day|clouds,82
1756702794.033701,0,None,day|clouds,53
1756702794.2017145,0,None,day|clouds,71
1756702794.402633,0,None,day|clouds,72
1756702794.6127243,0,None,day|clouds,104
1756702794.796042,0,None,day|clouds,45
1756702795.0028827,0,None,day|clouds,110
1756702795.2654462,0,None,day|clouds,80
1756702795.4999833,0,None,day|clouds,80
1756702795.7520974,0,None,day|clouds,79
1756702796.0300698,0,None,day|clouds,110
1756702796.3023887,0,None,day|clouds,108
1756702796.5527153,0,None,day|clouds,101
1756702796.7720199,0,None,day|clouds,79
1756702797.0326653,0,None,day|clouds,45
1756702797.2460003,0,None,day|clouds,44
1756702797.440984,0,None,day|clouds,103
1756702797.6542563,0,None,day|clouds,109
1756702797.8493605,0,None,day|clouds,78
1756702798.1201696,0,None,day|clouds,88
1756702798.3510733,0,None,day|clouds,87
1756702798.5726817,0,None,day|clouds,90
1756702798.7969484,0,None,day|clouds,98
1756702799.0215383,0,None,day|clouds,50
1756702799.2416985,0,None,day|clouds,41
