timestamp,people,gaits,env,sound
1757731473.2928255,3,NO GAIT|NO GAIT|NO GAIT,day|mist,41
1757731473.437691,3,NO GAIT|NO GAIT|NO GAIT,day|mist,84
1757731473.5163858,0,None,day|mist,86
1757731473.5787141,0,None,day|mist,91
1757731473.6461213,0,None,day|mist,84
1757731473.7095892,0,None,day|mist,51
1757731473.7882168,0,None,day|mist,91
1757731473.8556945,0,None,day|mist,49
1757731473.9317045,0,None,day|mist,56
1757731473.9957852,0,None,day|mist,97
1757731474.0512297,0,None,day|mist,104
1757731474.1157074,0,None,day|mist,62
1757731474.172383,0,None,day|mist,96
1757731474.2195773,0,None,day|mist,63
1757731474.2738163,0,None,day|mist,47
1757731474.3324819,0,None,day|mist,68
1757731474.4106863,0,None,day|mist,81
1757731474.4785924,0,None,day|mist,84
1757731474.5405698,0,None,day|mist,43
1757731474.5880814,0,None,day|mist,85
1757731474.649118,0,None,day|mist,59
1757731474.7026536,0,None,day|mist,95
1757731474.757995,0,None,day|mist,50
1757731474.807481,0,None,day|mist,51
1757731474.8554199,0,None,day|mist,92
1757731474.907154,0,None,day|mist,57
1757731474.9696226,0,None,day|mist,81
1757731475.018035,0,None,day|mist,42
1757731475.0739825,0,None,day|mist,61
1757731475.1766655,0,None,day|mist,84
1757731475.2435021,0,None,day|mist,55
1757731475.2928348,0,None,day|mist,68
1757731475.4211917,3,NO GAIT|NO GAIT|NO GAIT,day|mist,97
1757731475.553672,3,NO GAIT|NO GAIT|NO GAIT,day|mist,85
1757731475.688849,3,NO GAIT|NO GAIT|NO GAIT,day|mist,93
1757731475.7902055,3,NO GAIT|NO GAIT|NO GAIT,day|mist,108
1757731475.9057894,3,NO GAIT|NO GAIT|NO GAIT,day|mist,108
1757731476.0345795,3,NO GAIT|NO GAIT|NO GAIT,day|mist,70
1757731476.1416361,3,NO GAIT|NO GAIT|NO GAIT,day|mist,92
1757731476.196238,0,None,day|mist,76
1757731476.2523665,0,None,day|mist,100
1757731476.300035,0,None,day|mist,67
1757731476.3484251,0,None,day|mist,70
1757731476.3961039,0,None,day|mist,43
1757731476.4585924,0,None,day|mist,67
1757731476.508309,0,None,day|mist,43
1757731476.5563757,0,None,day|mist,54
1757731476.6039124,0,None,day|mist,44
1757731476.6523786,0,None,day|mist,80
1757731476.715466,0,None,day|mist,90
1757731476.779655,0,None,day|mist,92
1757731476.8314831,0,None,day|mist,75
1757731476.8881664,0,None,day|mist,52
1757731477.0364673,0,None,day|mist,50
1757731477.1033802,0,None,day|mist,41
1757731477.1647203,0,None,day|mist,51
1757731477.2619116,2,NO GAIT|NO GAIT,day|mist,62
1757731477.3611104,2,NO GAIT|NO GAIT,day|mist,102
1757731477.4511251,2,NO GAIT|NO GAIT,day|mist,99
1757731477.5559583,2,NO GAIT|NO GAIT,day|mist,44
1757731477.6463504,2,NO GAIT|NO GAIT,day|mist,84
1757731477.758226,2,NO GAIT|NO GAIT,day|mist,99
1757731477.8629124,3,NO GAIT|NO GAIT|NO GAIT,day|mist,42
1757731477.966475,3,NO GAIT|NO GAIT|NO GAIT,day|mist,74
1757731478.0925963,3,NO GAIT|NO GAIT|NO GAIT,day|mist,76
1757731478.2119138,3,NO GAIT|NO GAIT|NO GAIT,day|mist,90
1757731478.3499718,3,NO GAIT|NO GAIT|NO GAIT,day|mist,70
1757731478.465049,3,NO GAIT|NO GAIT|NO GAIT,day|mist,98
1757731478.5915177,3,NO GAIT|NO GAIT|NO GAIT,day|mist,43
1757731478.7228205,3,NO GAIT|NO GAIT|NO GAIT,day|mist,41
1757731478.8389158,3,NO GAIT|NO GAIT|NO GAIT,day|mist,50
1757731478.9517238,3,NO GAIT|NO GAIT|NO GAIT,day|mist,70
1757731479.0819554,3,NO GAIT|NO GAIT|NO GAIT,day|mist,40
1757731479.2201502,3,NO GAIT|NO GAIT|NO GAIT,day|mist,47
1757731479.3378327,3,NO GAIT|NO GAIT|NO GAIT,day|mist,81
1757731479.4907076,3,NO GAIT|NO GAIT|NO GAIT,day|mist,95
1757731479.6001117,3,NO GAIT|NO GAIT|NO GAIT,day|mist,103
1757731479.7248116,3,NO GAIT|NO GAIT|NO GAIT,day|mist,50
1757731479.842189,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731479.9501963,3,NO GAIT|NO GAIT|NO GAIT,day|mist,101
1757731480.0781605,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731480.2352612,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,89
1757731480.362253,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,40
1757731480.4760942,3,NO GAIT|NO GAIT|NO GAIT,day|mist,64
1757731480.6225526,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,47
1757731480.7585375,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,71
1757731480.8771613,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,74
1757731481.04277,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,103
1757731481.1502507,3,NO GAIT|NO GAIT|NO GAIT,day|mist,99
1757731481.2709253,3,NO GAIT|NO GAIT|NO GAIT,day|mist,84
1757731481.4016147,3,NO GAIT|NO GAIT|NO GAIT,day|mist,90
1757731481.5171087,3,NO GAIT|NO GAIT|NO GAIT,day|mist,92
1757731481.637262,3,NO GAIT|NO GAIT|NO GAIT,day|mist,62
1757731481.7693093,3,NO GAIT|NO GAIT|NO GAIT,day|mist,76
1757731481.8754642,3,NO GAIT|NO GAIT|NO GAIT,day|mist,90
1757731481.9982083,3,NO GAIT|NO GAIT|NO GAIT,day|mist,92
1757731482.1249802,3,NO GAIT|NO GAIT|NO GAIT,day|mist,94
1757731482.242686,3,NO GAIT|NO GAIT|NO GAIT,day|mist,72
1757731482.3973103,3,NO GAIT|NO GAIT|NO GAIT,day|mist,66
1757731482.5129862,3,NO GAIT|NO GAIT|NO GAIT,day|mist,93
1757731482.6210268,3,NO GAIT|NO GAIT|NO GAIT,day|mist,78
1757731482.744718,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731482.8620079,3,NO GAIT|NO GAIT|NO GAIT,day|mist,96
1757731482.9814239,3,NO GAIT|NO GAIT|NO GAIT,day|mist,53
1757731483.1022148,3,NO GAIT|NO GAIT|NO GAIT,day|mist,95
1757731483.2301154,3,NO GAIT|NO GAIT|NO GAIT,day|mist,83
1757731483.3420672,3,NO GAIT|NO GAIT|NO GAIT,day|mist,52
1757731483.470184,3,NO GAIT|NO GAIT|NO GAIT,day|mist,53
1757731483.5825994,3,NO GAIT|NO GAIT|NO GAIT,day|mist,59
1757731483.711566,3,NO GAIT|NO GAIT|NO GAIT,day|mist,103
1757731483.8214703,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731483.9494193,3,NO GAIT|NO GAIT|NO GAIT,day|mist,42
1757731484.0620003,3,NO GAIT|NO GAIT|NO GAIT,day|mist,105
1757731484.1742654,3,NO GAIT|NO GAIT|NO GAIT,day|mist,41
1757731484.30593,3,NO GAIT|NO GAIT|NO GAIT,day|mist,50
1757731484.4235685,3,NO GAIT|NO GAIT|NO GAIT,day|mist,43
1757731484.5612476,3,NO GAIT|NO GAIT|NO GAIT,day|mist,48
1757731484.6630733,3,NO GAIT|NO GAIT|NO GAIT,day|mist,51
1757731484.782277,3,NO GAIT|NO GAIT|NO GAIT,day|mist,106
1757731484.9152513,3,NO GAIT|NO GAIT|NO GAIT,day|mist,85
1757731485.0220513,3,NO GAIT|NO GAIT|NO GAIT,day|mist,49
1757731485.1655009,3,NO GAIT|NO GAIT|NO GAIT,day|mist,82
1757731485.3089883,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731485.4258413,3,NO GAIT|NO GAIT|NO GAIT,day|mist,100
1757731485.5584557,3,NO GAIT|NO GAIT|NO GAIT,day|mist,43
1757731485.6743512,3,NO GAIT|NO GAIT|NO GAIT,day|mist,54
1757731485.7890303,3,NO GAIT|NO GAIT|NO GAIT,day|mist,97
1757731485.9172199,3,NO GAIT|NO GAIT|NO GAIT,day|mist,66
1757731486.0509806,3,NO GAIT|NO GAIT|NO GAIT,day|mist,68
1757731486.1583571,3,NO GAIT|NO GAIT|NO GAIT,day|mist,70
1757731486.2826579,3,NO GAIT|NO GAIT|NO GAIT,day|mist,91
1757731486.4136815,3,NO GAIT|NO GAIT|NO GAIT,day|mist,69
1757731486.5407646,3,NO GAIT|NO GAIT|NO GAIT,day|mist,54
1757731486.602767,0,None,day|mist,84
1757731486.6644225,0,None,day|mist,65
1757731486.7124205,0,None,day|mist,92
1757731486.7604234,0,None,day|mist,85
1757731486.808528,0,None,day|mist,102
1757731486.8725853,0,None,day|mist,49
1757731486.9233263,0,None,day|mist,105
1757731486.9843352,0,None,day|mist,102
1757731487.020673,0,None,day|mist,77
1757731487.0684886,0,None,day|mist,42
1757731487.1165097,0,None,day|mist,43
1757731487.1640131,0,None,day|mist,63
1757731487.2176974,0,None,day|mist,108
1757731487.2603767,0,None,day|mist,49
1757731487.3245795,0,None,day|mist,71
1757731487.3721752,0,None,day|mist,88
1757731487.4277833,0,None,day|mist,60
1757731487.4843297,0,None,day|mist,43
1757731487.5477555,0,None,day|mist,71
1757731487.6038737,0,None,day|mist,102
1757731487.8012676,0,None,day|mist,59
1757731487.8525388,0,None,day|mist,75
1757731487.901254,0,None,day|mist,61
1757731487.9615633,0,None,day|mist,93
1757731488.078557,3,NO GAIT|NO GAIT|NO GAIT,day|mist,103
1757731488.2137458,3,NO GAIT|NO GAIT|NO GAIT,day|mist,47
1757731488.3183017,3,NO GAIT|NO GAIT|NO GAIT,day|mist,96
1757731488.4421031,3,NO GAIT|NO GAIT|NO GAIT,day|mist,40
1757731488.5552256,3,NO GAIT|NO GAIT|NO GAIT,day|mist,97
1757731488.674611,3,NO GAIT|NO GAIT|NO GAIT,day|mist,67
1757731488.8321838,4,NO GAIT|NO GAIT|NO GAIT|NO GAIT,day|mist,90
1757731488.9572206,3,NO GAIT|NO GAIT|NO GAIT,day|mist,86
1757731489.0831969,3,NO GAIT|NO GAIT|NO GAIT,day|mist,49
1757731489.1991985,3,NO GAIT|NO GAIT|NO GAIT,day|mist,67
1757731489.3242886,3,NO GAIT|NO GAIT|NO GAIT,day|mist,56
1757731489.4222934,3,NO GAIT|NO GAIT|NO GAIT,day|mist,105
1757731489.5341594,3,NO GAIT|NO GAIT|NO GAIT,day|mist,94
1757731489.6512976,3,NO GAIT|NO GAIT|NO GAIT,day|mist,51
